"","SOURCEID","pscs","X","Y","CLYPPT","CLYPPT.sd","SOURCEDB","DEPTH"
"2835","68CA693-005",NA,6325510.68850627,3700325.32794969,4,2,"NCSS",175
"2836","68CA693-006",NA,6326285.24058329,3696578.55966789,6,2,"NCSS",175
"2837","68CA693-007",NA,6324238.86376242,3692513.36128996,8,2,"NCSS",255
"2838","68CA693-008",NA,6321717.34183508,3693275.72987398,12,2,"NCSS",210
"2839","68CA693-010",NA,6316813.22617435,3701790.2877345,4,2,"NCSS",165
"2840","68CA693-011",NA,6318726.07138469,3698866.70276944,3,2,"NCSS",150
"2841","68CA693-012",NA,6319800.82279683,3696198.28995567,3,2,"NCSS",84
"2842","68CA693-013",NA,6327664.17370479,3694991.50489677,3,2,"NCSS",43
"2843","68CA693-014",NA,6328567.95592816,3698230.93763723,2,2,"NCSS",41
"2844","68CA693-015",NA,6311928.7175319,3723202.03444192,4,2,"NCSS",91
"2845","68CA693-016",NA,6308807.25216174,3721812.49994177,5,2,"NCSS",89
"2846","704-R",NA,6246743.25490724,3798859.62890283,23,2,"NCSS",208
"2847","706-A",NA,6250371.86546946,3798875.21213876,18,2,"NCSS",183
"2848","706-F",NA,6240818.65612117,3797226.54229752,32,2,"NCSS",71
"2849","75NV031002",NA,6344075.20719269,3731015.6411462,1,2,"NCSS",125
"2850","99CA017031",NA,6318795.02570293,3702359.92272067,0,2,"NCSS",91
"2851","99CA693-001",NA,6314589.92493344,3716528.34909133,0,2,"NCSS",134
"2852","99CA693-003",NA,6316277.17492028,3703124.75443623,4,2,"NCSS",150
"2853","99CA693-005",NA,6318020.28353711,3731890.6127,28,2,"NCSS",147
"2854","99CA693-006",NA,6321746.30637295,3735441.78396042,12,2,"NCSS",152
"2855","99CA693-007",NA,6315123.16135346,3715193.75990558,4,2,"NCSS",165
"2856","99CA693-008",NA,6317955.71038159,3702614.7539804,3,2,"NCSS",175
"2857","99CA693-010",NA,6314212.43394892,3724848.4552303,12,2,"NCSS",153
"2858","99CA693-013",NA,6319634.37273175,3702105.20410712,2,2,"NCSS",154
"2859","99CA693-015",NA,6321717.34183508,3693275.72987398,5,2,"NCSS",152
"2860","99CA693-016",NA,6322886.20699852,3736266.1640469,19,2,"NCSS",150
"2861","99CA693-021",NA,6330185.05687834,3694231.41270692,6,2,"NCSS",122
"2862","99CA693-022",NA,6313980.99083343,3714370.07179101,1,2,"NCSS",132
"2863","99CA693-023",NA,6330185.05687834,3694231.41270692,6,2,"NCSS",140
"2864","99CA693-024",NA,6315582.68712669,3710366.24149537,5,2,"NCSS",119
"2865","99CA693-027",NA,6318795.02570293,3702359.92272067,8,2,"NCSS",53
"2866","99CA693-028",NA,6320338.69485572,3694864.15892015,3,2,"NCSS",69
"2867","99CA693-029",NA,6318960.7418113,3696452.9213466,5,2,"NCSS",170
"2868","99CA693-030",NA,6324238.86376242,3692513.36128996,5,2,"NCSS",99
"2869","99CA693-031",NA,6321717.34183508,3693275.72987398,6,2,"NCSS",134
"2870","99CA693-032",NA,6312838.61481874,3713546.5445486,2,2,"NCSS",101
"2871","99CA693-033",NA,6312838.61481874,3713546.5445486,2,2,"NCSS",27
"2872","99CA693-034",NA,6322128.95663541,3684954.85824819,3,2,"NCSS",142
"2873","99CA693-036",NA,6313143.16934602,3714625.66638945,2,2,"NCSS",69
"2874","99CA693-037",NA,6279666.36399964,3621702.93188398,4,2,"NCSS",109
"2875","99CA693-038",NA,6308276.1735924,3723147.70859454,17,2,"NCSS",30
"2876","99CA693-039",NA,6308276.1735924,3723147.70859454,5,2,"NCSS",94
"2877","99CA693-041",NA,6308276.1735924,3723147.70859454,4,2,"NCSS",107
"2878","99CA693-042",NA,6307970.35732222,3722068.85475733,5,2,"NCSS",35
"2879","99CA693-043",NA,6312539.43167553,3725359.92903137,14,2,"NCSS",30
"2880","99CA693-051_old",NA,6310111.72822644,3729620.67534697,5,2,"NCSS",116
"2881","99CA693-053",NA,6317016.09701219,3682987.94377492,2,2,"NCSS",58
"2882","99CA693-054",NA,6316714.22893462,3681908.24428979,2,2,"NCSS",43
"2883","99CA693-055",NA,6320144.47483409,3684383.61578062,3,2,"NCSS",46
"2884","99CA693-056",NA,6309112.93410959,3722891.38179355,3,2,"NCSS",40
"2885","99CA693-061",NA,6313347.00016641,3682928.42777263,2,2,"NCSS",33
"2886","99CA693-062",NA,6314728.44632118,3681338.45847843,6,2,"NCSS",19
"2887","99CA693-063",NA,6314426.37253701,3680258.79941351,6,2,"NCSS",33
"2888","99CA693-064",NA,6317955.71038159,3702614.7539804,2,2,"NCSS",148
"2889","hon-1",NA,6203397.60203883,3784580.0323505,13,2,"NCSS",170
"2890","hon-10",NA,6203397.60203883,3784580.0323505,11,2,"NCSS",225
"2891","hon-11",NA,6203397.60203883,3784580.0323505,12,2,"NCSS",220
"2892","hon-13",NA,6207543.36783631,3783227.23700305,28,2,"NCSS",301
"2893","hon-14",NA,6207543.36783631,3783227.23700305,28,2,"NCSS",320
"2894","hon-17",NA,6208372.62269115,3782957.01406111,26,2,"NCSS",295
"2895","hon-18",NA,6208372.62269115,3782957.01406111,26,2,"NCSS",300
"2896","hon-19",NA,6206714.14686013,3783497.57198837,21,2,"NCSS",410
"2897","hon-2",NA,6206714.14686013,3783497.57198837,15,2,"NCSS",130
"2898","hon-20",NA,6206714.14686013,3783497.57198837,24,2,"NCSS",283
"2899","hon-21",NA,6210860.59037922,3782147.01750195,20,2,"NCSS",1300
"2900","hon-22",NA,6210860.59037922,3782147.01750195,25,2,"NCSS",1300
"2901","hon-3",NA,6205236.32678691,3781618.34075726,17,2,"NCSS",78
"2902","hon-4",NA,6204406.90450572,3781888.95977914,13,2,"NCSS",147
"2903","hon-5",NA,6208048.69343069,3781882.089347,23,2,"NCSS",180
"2904","hon-6",NA,6208048.69343069,3781882.089347,23,2,"NCSS",184
"2905","hon-7",NA,6209383.94653611,3780266.92669328,18,2,"NCSS",370
"2906","hon-8",NA,6209383.94653611,3780266.92669328,15,2,"NCSS",390
"2907","Horse Meadow SNOTEL",NA,6330063.0958759,3687245.36568545,6,2,"NCSS",87
"2908","S11CA061001",NA,6319181.3760751,3745603.18963878,33,2,"NCSS",157
"2909","S11CA091001",NA,6320543.7694508,3744014.1192839,13,2,"NCSS",152
"2910","S1958CA039001",NA,6255554.92977309,3611504.92311238,12,2,"NCSS",157
"2911","S1959CA005001",NA,6239301.61390924,3661176.06619346,31,2,"NCSS",124
"2912","S1959CA005002",NA,6234144.75023006,3659267.90663545,28,2,"NCSS",190
"2913","S1959CA005003",NA,6251745.40995192,3659637.78756194,34,2,"NCSS",180
"2914","S1959CA005004",NA,6249663.41866355,3655588.15677242,27,2,"NCSS",213
"2915","S1959CA005005",NA,6238679.51858532,3659020.40834223,30,2,"NCSS",76
"2916","S1959CA005006",NA,6238145.99754902,3660363.02596,27,2,"NCSS",69
"2917","S1959CA005007",NA,6219673.27254089,3669715.76998007,14,2,"NCSS",36
"2918","S1959CA005008",NA,6222189.08050348,3678332.51077847,14,2,"NCSS",36
"2919","S1959CA005009",NA,6222733.24864681,3667569.98198179,45,2,"NCSS",102
"2920","S1959CA005010",NA,6217376.1528381,3658676.52425756,26,2,"NCSS",107
"2921","S1959CA005011",NA,6265269.6106434,3668352.66697058,36,2,"NCSS",234
"2922","S1959CA005012",NA,6264426.07857189,3668614.11399311,37,2,"NCSS",254
"2923","S1959CA005013",NA,6255432.93552916,3659664.77218425,22,2,"NCSS",254
"2924","S1959CA005014",NA,6260353.28642827,3664007.35104406,23,2,"NCSS",246
"2925","S1959CA005015",NA,6243440.71089682,3678684.49623375,17,2,"NCSS",185
"2926","S1959CA005016",NA,6243659.87248148,3676264.78648036,23,2,"NCSS",175
"2927","S1959CA005017",NA,6242194.06213106,3674373.7676472,11,2,"NCSS",81
"2928","S1959CA005018",NA,6240820.4073486,3675980.58028923,10,2,"NCSS",119
"2929","S1959NV005001",NA,6346082.37825219,3702329.19692817,15,2,"NCSS",169
"2930","S1959NV005002",NA,6346381.53177056,3703409.43002446,11,2,"NCSS",160
"2931","S1959NV005003",NA,6348733.27709411,3692180.57091722,16,2,"NCSS",130
"2932","S1959NV005004",NA,6349329.51372966,3694341.46973323,18,2,"NCSS",152
"2933","S1959NV005005",NA,6348301.80785822,3700495.76885233,17,2,"NCSS",145
"2934","S1959NV005006",NA,6348600.52795882,3701576.09092441,14,2,"NCSS",157
"2935","S1959NV005007",NA,6344403.76807452,3702831.83045088,4,2,"NCSS",152
"2936","S1959NV005008",NA,6345302.12630171,3706072.34444294,4,2,"NCSS",183
"2937","S1959NV005009",NA,6343878.39973415,3687782.63272706,13,2,"NCSS",135
"2938","S1959NV005010",NA,6343933.22533501,3691275.057315,17,2,"NCSS",135
"2939","S1959NV005011",NA,6339373.94956453,3687960.45858097,19,2,"NCSS",114
"2940","S1959NV005012",NA,6339131.39524296,3690372.87784076,11,2,"NCSS",121
"2941","S1960CA005020",NA,6224887.72295168,3652774.26640973,7,2,"NCSS",114
"2942","S1960CA005021",NA,6220755.39331066,3657607.29567883,8,2,"NCSS",109
"2943","S1960CA005022",NA,6223729.68809822,3651963.29006177,18,2,"NCSS",104
"2944","S1960CA005023",NA,6222038.60442897,3652496.76941742,19,2,"NCSS",74
"2945","S1960CA005024",NA,6249072.79746507,3666344.68386061,24,2,"NCSS",175
"2946","S1960CA005025",NA,6256526.40852641,3669894.05726354,14,2,"NCSS",91
"2947","S1960CA005026",NA,6259056.62555451,3669106.91575103,16,2,"NCSS",56
"2948","S1960CA005027",NA,6250623.7097346,3671734.68240203,9,2,"NCSS",117
"2949","S1960CA005028",NA,6248094.47161733,3672525.21954649,11,2,"NCSS",111
"2950","S1960CA005029",NA,6247385.27057064,3666871.87689576,22,2,"NCSS",175
"2951","S1960NV005001",NA,6347191.24142955,3683285.78809,17,2,"NCSS",159
"2952","S1960NV005002",NA,6347191.24142955,3683285.78809,24,2,"NCSS",163
"2953","S1960NV005003",NA,6347399.37055565,3713633.29633556,10,2,"NCSS",152
"2954","S1960NV005004",NA,6343985.50685009,3711147.14984619,7,2,"NCSS",152
"2955","S1960NV005005",NA,6345362.30852832,3709564.11610129,14,2,"NCSS",130
"2956","S1961CA005030",NA,6278844.67485123,3667681.11024167,6,2,"NCSS",119
"2957","S1961CA005031",NA,6273169.69354887,3667083.43333579,7,2,"NCSS",168
"2958","S1961CA017001",NA,6230272.81191163,3702836.33367105,15,2,"NCSS",168
"2959","S1961CA017002",NA,6231951.41298953,3702303.83454353,16,2,"NCSS",137
"2960","S1961CA017003",NA,6238876.37193258,3716583.79013563,26,2,"NCSS",160
"2961","S1961CA017004",NA,6237408.63127857,3714695.41667552,22,2,"NCSS",178
"2962","S1961CA017005",NA,6256563.64952029,3682803.40210017,17,2,"NCSS",137
"2963","S1961CA017006",NA,6255633.15559468,3679569.4307428,14,2,"NCSS",178
"2964","S1961CA061001",NA,6212928.03243486,3724865.2102587,15,2,"NCSS",28
"2965","S1961CA061002",NA,6212928.03243486,3724865.2102587,11,2,"NCSS",28
"2966","S1961CA063010",NA,6327701.33631355,3794590.17615849,12,2,"NCSS",165
"2967","S1961CA063011",NA,6327393.3222695,3793511.84221162,16,2,"NCSS",160
"2968","S1961CA063012",NA,6324292.8562845,3792119.79264859,20,2,"NCSS",203
"2969","S1961CA063013",NA,6324292.8562845,3792119.79264859,33,2,"NCSS",163
"2970","S1961CA063014",NA,6322117.37496899,3793963.61503534,26,2,"NCSS",211
"2971","S1961CA063015",NA,6323562.63726226,3795864.70634732,7,2,"NCSS",147
"2972","S1961CA063017",NA,6322734.99346839,3796119.94706849,6,2,"NCSS",147
"2973","S1961CA091004",NA,6321499.88168703,3791807.25298326,18,2,"NCSS",185
"2974","S1961CA091005",NA,6314256.03275444,3791698.17975188,12,2,"NCSS",147
"2975","S1961CA091006",NA,6311771.63267075,3792467.76630985,21,2,"NCSS",147
"2976","S1961NV005002",NA,6337208.55100515,3693289.57894138,3,2,"NCSS",124
"2977","S1961NV005003",NA,6337691.77079282,3688464.53268812,4,2,"NCSS",132
"2978","S1961NV005004",NA,6336368.10772492,3693541.90128866,3,2,"NCSS",107
"2979","S1961NV005005",NA,6338532.84451499,3688212.43925897,3,2,"NCSS",124
"2980","S1962CA005001",NA,6277388.62675885,3665783.12826739,9,2,"NCSS",86
"2981","S1965-CA-05-004x",NA,6274047.67984168,3641006.36296751,17,2,"NCSS",13
"2982","S1965-CA-05-005x",NA,6235305.18435999,3624825.35690003,22,2,"NCSS",38
"2983","S1965-CA-58-005",NA,6203887.30689611,3761990.74294071,12,2,"NCSS",130
"2984","S1965-CA-58-010",NA,6208319.62921245,3767630.95362971,24,2,"NCSS",44
"2985","S1965-CA-58-011",NA,6205458.442298,3773282.38471898,30,2,"NCSS",76
"2986","S1965-CA-58-012",NA,6209525.73895221,3783761.8492868,39,2,"NCSS",79
"2987","S1966-CA-04-001x",NA,6212013.40441833,3782952.27858914,31,2,"NCSS",64
"2988","S1966-CA-04-004x",NA,6219571.75675439,3789937.57777543,32,2,"NCSS",61
"2989","S1966-CA-04-005x",NA,6220767.40204076,3784830.74943089,17,2,"NCSS",25
"2990","S1966-CA-05-006x",NA,6242281.30907846,3603869.79485417,24,2,"NCSS",30
"2991","S1966-CA-05-007x",NA,6244052.83070651,3606842.59164267,19,2,"NCSS",61
"2992","S1966-CA-05-008x",NA,6229897.04830912,3612416.06315693,17,2,"NCSS",41
"2993","S1966-CA-05-009x",NA,6263297.62133739,3629063.27821376,16,2,"NCSS",81
"2994","S1966-CA-05-010x",NA,6268388.64352249,3627498.12698418,31,2,"NCSS",97
"2995","S1966-CA-05-011x",NA,6270807.73239071,3619721.093319,15,2,"NCSS",81
"2996","S1966-CA-05-016x",NA,6245494.67541522,3621655.93749909,46,2,"NCSS",76
"2997","S1966-CA-05-017x",NA,6246651.41981503,3622471.18402384,34,2,"NCSS",58
"2998","S1966-CA-05-018x",NA,6231289.30890732,3610807.20064759,35,2,"NCSS",51
"2999","S1966-CA-05-019x",NA,6231983.26005287,3616464.03595612,47,2,"NCSS",86
"3000","S1966-CA-58-007",NA,6211366.58958897,3780802.19839935,29,2,"NCSS",107
"3001","S1966-CA-58-009",NA,6222716.8307932,3770047.26493173,57,2,"NCSS",97
"3002","S1966-CA-58-011",NA,6231736.33861329,3778930.4837238,23,2,"NCSS",97
"3003","S1966-CA-58-012",NA,6220358.38686184,3774347.02733654,26,2,"NCSS",69
"3004","S1966-CA-58-013",NA,6220680.06509236,3775422.45443767,26,2,"NCSS",58
"3005","S1966-CA-58-014",NA,6215562.45436001,3773540.31124843,41,2,"NCSS",71
"3006","S1966-CA-58-102x",NA,6231547.73225004,3781348.91466277,46,2,"NCSS",76
"3007","S1966-CA-58-103x",NA,6232886.42364221,3779739.211469,23,2,"NCSS",102
"3008","S1966-CA-58-104x",NA,6257945.77847399,3799988.57568194,22,2,"NCSS",152
"3009","S1966-CA-58-105x",NA,6238375.62339733,3776797.64661508,44,2,"NCSS",127
"3010","S1966-CA-58-106x",NA,6239273.45638341,3785936.93102697,43,2,"NCSS",122
"3011","S1966-CA-58-107x",NA,6242661.22552348,3794277.29940987,59,2,"NCSS",147
"3012","S1967-CA-04-006x",NA,6228914.81156253,3799887.2403765,27,2,"NCSS",137
"3013","S1967-CA-04-008x",NA,6221734.62835327,3788056.51088164,28,2,"NCSS",117
"3014","S1967-CA-04-010x",NA,6227120.48737502,3796929.23481665,19,2,"NCSS",33
"3015","S1967-CA-04-011x",NA,6241139.12792738,3798302.20676958,24,2,"NCSS",56
"3016","S1967-CA-04-012x",NA,6224133.5709078,3799076.73112143,17,2,"NCSS",64
"3017","S1967-CA-04-013x",NA,6229419.8201694,3798544.33620834,31,2,"NCSS",132
"3018","S1967-CA-05-020x",NA,6244052.83070651,3606842.59164267,30,2,"NCSS",61
"3019","S1967-CA-05-021x",NA,6230747.52288712,3612150.75831923,25,2,"NCSS",56
"3020","S1967-CA-05-022x",NA,6247266.33187255,3624628.41160108,22,2,"NCSS",33
"3021","S1967-CA-05-023x",NA,6246109.78984061,3623813.12521571,22,2,"NCSS",51
"3022","S1967-CA-05-024x",NA,6241330.22023061,3639391.75728791,28,2,"NCSS",51
"3023","S1967-CA-05-025x",NA,6238398.00204458,3635607.65258549,21,2,"NCSS",58
"3024","S1967-CA-05-026x",NA,6238936.32309036,3634264.96495165,41,2,"NCSS",137
"3025","S1967-CA-05-027x",NA,6244290.89758015,3604421.55575517,52,2,"NCSS",86
"3026","S1967-CA-05-028x",NA,6259964.58256413,3659431.74756304,25,2,"NCSS",318
"3027","S1967-CA-05-029x",NA,6260114.99458601,3653515.46273712,15,2,"NCSS",193
"3028","S1967-CA-05-030x",NA,6259269.62587997,3653777.41357718,18,2,"NCSS",259
"3029","S1967-CA-05-031x",NA,6271719.75412166,3652278.1822838,31,2,"NCSS",97
"3030","S1967-CA-05-032x",NA,6270641.42040916,3654956.76219634,21,2,"NCSS",140
"3031","S1967-CA-05-033x",NA,6255888.4758451,3654826.35055294,36,2,"NCSS",188
"3032","S1967-CA-05-034x",NA,6255888.4758451,3654826.35055294,50,2,"NCSS",178
"3033","S1967-CA-05-035x",NA,6264035.29521265,3651128.73720203,20,2,"NCSS",76
"3034","S1967-CA-05-036x",NA,6265652.78471511,3647108.8712281,14,2,"NCSS",13
"3035","S1967-CA-05-037x",NA,6265652.78471511,3647108.8712281,29,2,"NCSS",94
"3036","S1967-CA-05-038x",NA,6268181.70767533,3659235.85837359,25,2,"NCSS",127
"3037","S1967-CA-05-039x",NA,6272711.84728803,3659011.54857599,32,2,"NCSS",127
"3038","S1967-CA-05-040x",NA,6279470.5225366,3656932.67673435,21,2,"NCSS",104
"3039","S1967-CA-05-041x",NA,6267874.72347542,3658157.18451123,23,2,"NCSS",168
"3040","S1967-CA-05-042x",NA,6271635.82638963,3661689.87556672,23,2,"NCSS",74
"3041","S1967-CA-55-001x",NA,6247696.93335619,3603368.89183134,23,2,"NCSS",25
"3042","S1967-CA-55-002x",NA,6247696.93335619,3603368.89183134,10,2,"NCSS",13
"3043","S1967-CA-55-003x",NA,6241974.57544877,3602791.01054957,30,2,"NCSS",79
"3044","S1967-CA-55-004x",NA,6241667.87368764,3601712.21852322,22,2,"NCSS",33
"3045","S1967-CA-58-109x",NA,6255145.86519497,3799704.57684449,33,2,"NCSS",104
"3046","S1967-CA-58-110x",NA,6251199.16129625,3798610.43282682,30,2,"NCSS",122
"3047","S1967-CA-58-111x",NA,6236015.47374602,3781090.58375035,41,2,"NCSS",269
"3048","S1967-CA-58-112x",NA,6230965.16294106,3773284.74039042,29,2,"NCSS",122
"3049","S1967-CA-58-113x",NA,6236906.7259711,3774912.03089498,18,2,"NCSS",66
"3050","S1967-CA-58-114x",NA,6235565.92068795,3776520.76936862,27,2,"NCSS",117
"3051","S1967-CA-58-115x",NA,6233847.49285861,3782966.33514345,29,2,"NCSS",102
"3052","S1967-CA-58-116x",NA,6234225.81984991,3778129.8296321,28,2,"NCSS",137
"3053","S1967-CA-58-117x",NA,6233716.11610155,3779472.35635821,37,2,"NCSS",109
"3054","S1967-CA-58-118x",NA,6234036.30536443,3780548.1021314,41,2,"NCSS",122
"3055","S1967-CA-58-119x",NA,6237484.73014732,3782975.75148167,24,2,"NCSS",79
"3056","S1967-CA-58-120x",NA,6256481.94182995,3798100.23850671,55,2,"NCSS",107
"3057","S1967-CA-58-121x",NA,6240611.7472778,3784328.99288113,25,2,"NCSS",178
"3058","S1967-CA-58-122x",NA,6242209.95107163,3789708.27910531,45,2,"NCSS",163
"3059","S1967-CA-58-123x",NA,6230936.86070572,3794515.88622201,40,2,"NCSS",86
"3060","S1967-CA-58-124x",NA,6238709.08535467,3793190.0478214,58,2,"NCSS",99
"3061","S1967-CA-58-125x",NA,6240365.13486735,3792657.66758085,35,2,"NCSS",46
"3062","S1967-CA-58-126x",NA,6237747.8497802,3789962.99466717,28,2,"NCSS",119
"3063","S1968-CA-04-018x",NA,6208839.95178983,3787526.7307542,19,2,"NCSS",79
"3064","S1968-CA-04-019x",NA,6210641.04740677,3790481.24833176,44,2,"NCSS",109
"3065","S1968-CA-04-020x",NA,6208515.75650374,3786451.8701184,22,2,"NCSS",127
"3066","S1968-CA-04-022x",NA,6235211.88059274,3796673.98571691,43,2,"NCSS",152
"3067","S1968-CA-05-043x",NA,6290329.38441693,3646577.5811076,14,2,"NCSS",64
"3068","S1968-CA-05-044x",NA,6290329.38441693,3646577.5811076,19,2,"NCSS",119
"3069","S1968-CA-05-045x",NA,6288159.46776839,3651927.39730109,10,2,"NCSS",152
"3070","S1968-CA-05-046x",NA,6287248.31573635,3648689.3405807,11,2,"NCSS",358
"3071","S1968-CA-05-047x",NA,6287248.31573635,3648689.3405807,10,2,"NCSS",95
"3072","S1968-CA-05-048x",NA,6281327.2163915,3650500.19870957,16,2,"NCSS",262
"3073","S1968-CA-05-049x",NA,6279026.0823758,3648860.36032913,25,2,"NCSS",147
"3074","S1968-CA-05-050x",NA,6284948.60123514,3647047.53013518,10,2,"NCSS",274
"3075","S1968-CA-05-051x",NA,6286641.03788659,3646530.59891713,12,2,"NCSS",38
"3076","S1968-CA-05-052x",NA,6275572.85698313,3646401.81010202,40,2,"NCSS",86
"3077","S1968-CA-05-053x",NA,6279026.0823758,3648860.36032913,19,2,"NCSS",114
"3078","S1968-CA-05-054x",NA,6270828.15735019,3636131.0959402,56,2,"NCSS",279
"3079","S1968-CA-05-055x",NA,6276588.62192786,3640227.07415673,25,2,"NCSS",89
"3080","S1968-CA-58-127x",NA,6241833.38693283,3794543.15065101,34,2,"NCSS",86
"3081","S1968-CA-58-130x",NA,6240044.96011118,3791581.93213902,51,2,"NCSS",165
"3082","S1968CA017017",NA,6328504.43658332,3694738.02812802,10,2,"NCSS",200
"3083","S1968CA017024",NA,6327664.17370479,3694991.50489677,3,2,"NCSS",66
"3084","S1968CA017028",NA,6322019.28325439,3694355.40459121,7,2,"NCSS",145
"3085","S1968CA017030",NA,6321717.34183508,3693275.72987398,8,2,"NCSS",510
"3086","S1968CA017033",NA,6323699.99813826,3693847.10117322,15,2,"NCSS",220
"3087","S1968CA057005",NA,6237628.27833577,3755831.38100675,39,2,"NCSS",127
"3088","S1968CA057007",NA,6238658.39229123,3753146.92870298,38,2,"NCSS",145
"3089","S1968CA057029",NA,6233521.20397974,3766571.00771814,31,2,"NCSS",234
"3090","S1968CA057030",NA,6231731.80776755,3763609.9139345,22,2,"NCSS",168
"3091","S1968CA057031",NA,6249604.9207095,3753194.8726292,39,2,"NCSS",216
"3092","S1968CA057032",NA,6250437.93221967,3752930.51719681,42,2,"NCSS",234
"3093","S1968CA057033",NA,6250906.36148318,3766906.89818395,32,2,"NCSS",150
"3094","S1968CA057034",NA,6248926.72794531,3766359.49799312,33,2,"NCSS",168
"3095","S1968CA057035",NA,6244966.34063752,3765266.36974266,19,2,"NCSS",79
"3096","S1968CA057036",NA,6245480.40093071,3763924.90962812,31,2,"NCSS",66
"3097","S1968CA061007",NA,6318100.39462247,3735382.75587421,16,2,"NCSS",125
"3098","S1968CA061010",NA,6317489.86275468,3733224.84116646,21,2,"NCSS",165
"3099","S1968NV005001",NA,6336488.90437176,3700526.95958863,5,2,"NCSS",48
"3100","S1969CA061003",NA,6204513.50418544,3718143.29294443,8,2,"NCSS",105
"3101","S1969CA061004",NA,6204513.50418544,3718143.29294443,36,2,"NCSS",30
"3102","S1969CA061006",NA,6204513.50418544,3718143.29294443,20,2,"NCSS",33
"3103","S1969CA061007",NA,6204513.50418544,3718143.29294443,22,2,"NCSS",38
"3104","S1969CA061008",NA,6204513.50418544,3718143.29294443,17,2,"NCSS",150
"3105","S1969CA061010",NA,6210935.64449517,3724327.23450742,16,2,"NCSS",135
"3106","S1969CA061011",NA,6210935.64449517,3724327.23450742,14,2,"NCSS",51
"3107","S1969CA061012",NA,6210616.27388729,3723251.24609783,13,2,"NCSS",30
"3108","S1969CA061013",NA,6210616.27388729,3723251.24609783,26,2,"NCSS",34
"3109","S1969CA061016",NA,6209460.0920064,3722444.50824506,21,2,"NCSS",61
"3110","S1969CA061017",NA,6209460.0920064,3722444.50824506,20,2,"NCSS",68
"3111","S1969CA061018",NA,6210541.40695067,3729169.38436712,19,2,"NCSS",205
